Date,Product_ID,Product_Name,Quantity sold,GDP,Inflation,Campaign_Active,Promotion_Active,Holiday,Special_Event,Temperature,Precipitation
24-03-2023,10,Customizable Dress,75,1451.553888,3.526203626,1,1,0,0,73.5671686,0.515634322
25-03-2023,1,Floral Sundress,51,1119.428822,3.851467882,1,0,0,0,76.73803963,0.313081734
25-03-2023,2,Evening Gown,48,1119.428822,3.851467882,1,0,0,0,76.73803963,0.313081734
25-03-2023,3,Business Casual Dress,58,1119.428822,3.851467882,1,0,0,0,76.73803963,0.313081734
25-03-2023,4,Sequin Party Dress,33,1119.428822,3.851467882,1,0,0,0,76.73803963,0.313081734
25-03-2023,5,Summer Maxi Dress,48,1119.428822,3.851467882,1,0,0,0,76.73803963,0.313081734
25-03-2023,6,Bridal Gown,22,1119.428822,3.851467882,1,0,0,0,76.73803963,0.313081734
25-03-2023,7,Traditional Ethnic Dress,67,1119.428822,3.851467882,1,0,0,0,76.73803963,0.313081734
25-03-2023,8,Maternity Nursing Dress,55,1119.428822,3.851467882,1,0,0,0,76.73803963,0.313081734
25-03-2023,9,Sporty Athleisure Dress,64,1119.428822,3.851467882,1,0,0,0,76.73803963,0.313081734
25-03-2023,10,Customizable Dress,38,1119.428822,3.851467882,1,0,0,0,76.73803963,0.313081734
26-03-2023,1,Floral Sundress,66,1764.039772,3.639614457,1,1,0,0,62.61599205,0.3070324
26-03-2023,2,Evening Gown,59,1764.039772,3.639614457,1,1,0,0,62.61599205,0.3070324
26-03-2023,3,Business Casual Dress,65,1764.039772,3.639614457,1,1,0,0,62.61599205,0.3070324
26-03-2023,4,Sequin Party Dress,87,1764.039772,3.639614457,1,1,0,0,62.61599205,0.3070324
26-03-2023,5,Summer Maxi Dress,67,1764.039772,3.639614457,1,1,0,0,62.61599205,0.3070324
26-03-2023,6,Bridal Gown,25,1764.039772,3.639614457,1,1,0,0,62.61599205,0.3070324
26-03-2023,7,Traditional Ethnic Dress,36,1764.039772,3.639614457,1,1,0,0,62.61599205,0.3070324
26-03-2023,8,Maternity Nursing Dress,41,1764.039772,3.639614457,1,1,0,0,62.61599205,0.3070324
26-03-2023,9,Sporty Athleisure Dress,97,1764.039772,3.639614457,1,1,0,0,62.61599205,0.3070324
26-03-2023,10,Customizable Dress,15,1764.039772,3.639614457,1,1,0,0,62.61599205,0.3070324
27-03-2023,1,Floral Sundress,77,1600.482733,4.998674843,1,0,0,0,54.72772395,0.061922325
27-03-2023,2,Evening Gown,45,1600.482733,4.998674843,1,0,0,0,54.72772395,0.061922325
27-03-2023,3,Business Casual Dress,64,1600.482733,4.998674843,1,0,0,0,54.72772395,0.061922325
27-03-2023,4,Sequin Party Dress,51,1600.482733,4.998674843,1,0,0,0,54.72772395,0.061922325
27-03-2023,5,Summer Maxi Dress,45,1600.482733,4.998674843,1,0,0,0,54.72772395,0.061922325
27-03-2023,6,Bridal Gown,30,1600.482733,4.998674843,1,0,0,0,54.72772395,0.061922325
27-03-2023,7,Traditional Ethnic Dress,31,1600.482733,4.998674843,1,0,0,0,54.72772395,0.061922325
27-03-2023,8,Maternity Nursing Dress,93,1600.482733,4.998674843,1,0,0,0,54.72772395,0.061922325
27-03-2023,9,Sporty Athleisure Dress,42,1600.482733,4.998674843,1,0,0,0,54.72772395,0.061922325
27-03-2023,10,Customizable Dress,26,1600.482733,4.998674843,1,0,0,0,54.72772395,0.061922325
28-03-2023,1,Floral Sundress,51,1319.09503,3.207243341,0,1,0,0,87.2569387,0.87623991
28-03-2023,2,Evening Gown,11,1319.09503,3.207243341,0,1,0,0,87.2569387,0.87623991
28-03-2023,3,Business Casual Dress,86,1319.09503,3.207243341,0,1,0,0,87.2569387,0.87623991
28-03-2023,4,Sequin Party Dress,25,1319.09503,3.207243341,0,1,0,0,87.2569387,0.87623991
28-03-2023,5,Summer Maxi Dress,32,1319.09503,3.207243341,0,1,0,0,87.2569387,0.87623991
28-03-2023,6,Bridal Gown,61,1319.09503,3.207243341,0,1,0,0,87.2569387,0.87623991
28-03-2023,7,Traditional Ethnic Dress,61,1319.09503,3.207243341,0,1,0,0,87.2569387,0.87623991
28-03-2023,8,Maternity Nursing Dress,72,1319.09503,3.207243341,0,1,0,0,87.2569387,0.87623991
28-03-2023,9,Sporty Athleisure Dress,43,1319.09503,3.207243341,0,1,0,0,87.2569387,0.87623991
28-03-2023,10,Customizable Dress,23,1319.09503,3.207243341,0,1,0,0,87.2569387,0.87623991
29-03-2023,1,Floral Sundress,48,1153.207834,4.759821884,1,1,0,0,80.19715786,0.446870292
29-03-2023,2,Evening Gown,14,1153.207834,4.759821884,1,1,0,0,80.19715786,0.446870292
29-03-2023,3,Business Casual Dress,31,1153.207834,4.759821884,1,1,0,0,80.19715786,0.446870292
29-03-2023,4,Sequin Party Dress,61,1153.207834,4.759821884,1,1,0,0,80.19715786,0.446870292
29-03-2023,5,Summer Maxi Dress,80,1153.207834,4.759821884,1,1,0,0,80.19715786,0.446870292
29-03-2023,6,Bridal Gown,73,1153.207834,4.759821884,1,1,0,0,80.19715786,0.446870292
29-03-2023,7,Traditional Ethnic Dress,66,1153.207834,4.759821884,1,1,0,0,80.19715786,0.446870292
29-03-2023,8,Maternity Nursing Dress,34,1153.207834,4.759821884,1,1,0,0,80.19715786,0.446870292
29-03-2023,9,Sporty Athleisure Dress,98,1153.207834,4.759821884,1,1,0,0,80.19715786,0.446870292
29-03-2023,10,Customizable Dress,12,1153.207834,4.759821884,1,1,0,0,80.19715786,0.446870292
30-03-2023,1,Floral Sundress,31,1524.180854,4.641011439,0,0,0,0,81.03392701,0.993204199
30-03-2023,2,Evening Gown,40,1524.180854,4.641011439,0,0,0,0,81.03392701,0.993204199
30-03-2023,3,Business Casual Dress,10,1524.180854,4.641011439,0,0,0,0,81.03392701,0.993204199
30-03-2023,4,Sequin Party Dress,82,1524.180854,4.641011439,0,0,0,0,81.03392701,0.993204199
30-03-2023,5,Summer Maxi Dress,58,1524.180854,4.641011439,0,0,0,0,81.03392701,0.993204199
30-03-2023,6,Bridal Gown,12,1524.180854,4.641011439,0,0,0,0,81.03392701,0.993204199
30-03-2023,7,Traditional Ethnic Dress,74,1524.180854,4.641011439,0,0,0,0,81.03392701,0.993204199
30-03-2023,8,Maternity Nursing Dress,89,1524.180854,4.641011439,0,0,0,0,81.03392701,0.993204199
30-03-2023,9,Sporty Athleisure Dress,37,1524.180854,4.641011439,0,0,0,0,81.03392701,0.993204199
30-03-2023,10,Customizable Dress,49,1524.180854,4.641011439,0,0,0,0,81.03392701,0.993204199
31-03-2023,1,Floral Sundress,12,1166.165085,1.594393744,1,1,0,0,62.64981115,0.922673791
31-03-2023,2,Evening Gown,76,1166.165085,1.594393744,1,1,0,0,62.64981115,0.922673791
31-03-2023,3,Business Casual Dress,93,1166.165085,1.594393744,1,1,0,0,62.64981115,0.922673791
31-03-2023,4,Sequin Party Dress,70,1166.165085,1.594393744,1,1,0,0,62.64981115,0.922673791
31-03-2023,5,Summer Maxi Dress,35,1166.165085,1.594393744,1,1,0,0,62.64981115,0.922673791
31-03-2023,6,Bridal Gown,50,1166.165085,1.594393744,1,1,0,0,62.64981115,0.922673791
31-03-2023,7,Traditional Ethnic Dress,19,1166.165085,1.594393744,1,1,0,0,62.64981115,0.922673791
31-03-2023,8,Maternity Nursing Dress,86,1166.165085,1.594393744,1,1,0,0,62.64981115,0.922673791
31-03-2023,9,Sporty Athleisure Dress,26,1166.165085,1.594393744,1,1,0,0,62.64981115,0.922673791
31-03-2023,10,Customizable Dress,74,1166.165085,1.594393744,1,1,0,0,62.64981115,0.922673791
01-04-2023,1,Floral Sundress,25,1322.974608,4.704631016,1,0,0,0,76.57806545,0.942469764
01-04-2023,2,Evening Gown,24,1322.974608,4.704631016,1,0,0,0,76.57806545,0.942469764
01-04-2023,3,Business Casual Dress,30,1322.974608,4.704631016,1,0,0,0,76.57806545,0.942469764
01-04-2023,4,Sequin Party Dress,24,1322.974608,4.704631016,1,0,0,0,76.57806545,0.942469764
01-04-2023,5,Summer Maxi Dress,96,1322.974608,4.704631016,1,0,0,0,76.57806545,0.942469764
01-04-2023,6,Bridal Gown,33,1322.974608,4.704631016,1,0,0,0,76.57806545,0.942469764
01-04-2023,7,Traditional Ethnic Dress,29,1322.974608,4.704631016,1,0,0,0,76.57806545,0.942469764
01-04-2023,8,Maternity Nursing Dress,15,1322.974608,4.704631016,1,0,0,0,76.57806545,0.942469764
01-04-2023,9,Sporty Athleisure Dress,69,1322.974608,4.704631016,1,0,0,0,76.57806545,0.942469764
01-04-2023,10,Customizable Dress,10,1322.974608,4.704631016,1,0,0,0,76.57806545,0.942469764
02-04-2023,1,Floral Sundress,34,1203.27951,4.248742879,1,0,0,0,74.84490416,0.108018145
02-04-2023,2,Evening Gown,64,1203.27951,4.248742879,1,0,0,0,74.84490416,0.108018145
02-04-2023,3,Business Casual Dress,39,1203.27951,4.248742879,1,0,0,0,74.84490416,0.108018145
02-04-2023,4,Sequin Party Dress,72,1203.27951,4.248742879,1,0,0,0,74.84490416,0.108018145
02-04-2023,5,Summer Maxi Dress,92,1203.27951,4.248742879,1,0,0,0,74.84490416,0.108018145
02-04-2023,6,Bridal Gown,36,1203.27951,4.248742879,1,0,0,0,74.84490416,0.108018145
02-04-2023,7,Traditional Ethnic Dress,66,1203.27951,4.248742879,1,0,0,0,74.84490416,0.108018145
02-04-2023,8,Maternity Nursing Dress,42,1203.27951,4.248742879,1,0,0,0,74.84490416,0.108018145
02-04-2023,9,Sporty Athleisure Dress,51,1203.27951,4.248742879,1,0,0,0,74.84490416,0.108018145
02-04-2023,10,Customizable Dress,61,1203.27951,4.248742879,1,0,0,0,74.84490416,0.108018145
03-04-2023,1,Floral Sundress,55,1493.180912,3.800878793,1,1,0,0,79.5691066,0.464082022
03-04-2023,2,Evening Gown,40,1493.180912,3.800878793,1,1,0,0,79.5691066,0.464082022
03-04-2023,3,Business Casual Dress,63,1493.180912,3.800878793,1,1,0,0,79.5691066,0.464082022
03-04-2023,4,Sequin Party Dress,58,1493.180912,3.800878793,1,1,0,0,79.5691066,0.464082022
03-04-2023,5,Summer Maxi Dress,19,1493.180912,3.800878793,1,1,0,0,79.5691066,0.464082022
03-04-2023,6,Bridal Gown,61,1493.180912,3.800878793,1,1,0,0,79.5691066,0.464082022
03-04-2023,7,Traditional Ethnic Dress,96,1493.180912,3.800878793,1,1,0,0,79.5691066,0.464082022
03-04-2023,8,Maternity Nursing Dress,94,1493.180912,3.800878793,1,1,0,0,79.5691066,0.464082022
03-04-2023,9,Sporty Athleisure Dress,61,1493.180912,3.800878793,1,1,0,0,79.5691066,0.464082022
03-04-2023,10,Customizable Dress,10,1493.180912,3.800878793,1,1,0,0,79.5691066,0.464082022
04-04-2023,1,Floral Sundress,20,1533.981204,2.923047083,1,0,0,0,82.31999213,0.767338067
04-04-2023,2,Evening Gown,48,1533.981204,2.923047083,1,0,0,0,82.31999213,0.767338067
04-04-2023,3,Business Casual Dress,77,1533.981204,2.923047083,1,0,0,0,82.31999213,0.767338067
04-04-2023,4,Sequin Party Dress,43,1533.981204,2.923047083,1,0,0,0,82.31999213,0.767338067
04-04-2023,5,Summer Maxi Dress,97,1533.981204,2.923047083,1,0,0,0,82.31999213,0.767338067
04-04-2023,6,Bridal Gown,98,1533.981204,2.923047083,1,0,0,0,82.31999213,0.767338067
04-04-2023,7,Traditional Ethnic Dress,20,1533.981204,2.923047083,1,0,0,0,82.31999213,0.767338067
04-04-2023,8,Maternity Nursing Dress,52,1533.981204,2.923047083,1,0,0,0,82.31999213,0.767338067
04-04-2023,9,Sporty Athleisure Dress,18,1533.981204,2.923047083,1,0,0,0,82.31999213,0.767338067
04-04-2023,10,Customizable Dress,61,1533.981204,2.923047083,1,0,0,0,82.31999213,0.767338067
05-04-2023,1,Floral Sundress,10,1896.558805,3.334541585,1,1,0,0,71.04999984,0.661410005
05-04-2023,2,Evening Gown,86,1896.558805,3.334541585,1,1,0,0,71.04999984,0.661410005
05-04-2023,3,Business Casual Dress,88,1896.558805,3.334541585,1,1,0,0,71.04999984,0.661410005
05-04-2023,4,Sequin Party Dress,64,1896.558805,3.334541585,1,1,0,0,71.04999984,0.661410005
05-04-2023,5,Summer Maxi Dress,29,1896.558805,3.334541585,1,1,0,0,71.04999984,0.661410005
05-04-2023,6,Bridal Gown,99,1896.558805,3.334541585,1,1,0,0,71.04999984,0.661410005
05-04-2023,7,Traditional Ethnic Dress,88,1896.558805,3.334541585,1,1,0,0,71.04999984,0.661410005
05-04-2023,8,Maternity Nursing Dress,80,1896.558805,3.334541585,1,1,0,0,71.04999984,0.661410005
05-04-2023,9,Sporty Athleisure Dress,92,1896.558805,3.334541585,1,1,0,0,71.04999984,0.661410005
05-04-2023,10,Customizable Dress,34,1896.558805,3.334541585,1,1,0,0,71.04999984,0.661410005
06-04-2023,1,Floral Sundress,84,1849.094601,3.29659123,0,0,0,0,65.45152042,0.238574569
06-04-2023,2,Evening Gown,27,1849.094601,3.29659123,0,0,0,0,65.45152042,0.238574569
06-04-2023,3,Business Casual Dress,14,1849.094601,3.29659123,0,0,0,0,65.45152042,0.238574569
06-04-2023,4,Sequin Party Dress,68,1849.094601,3.29659123,0,0,0,0,65.45152042,0.238574569
06-04-2023,5,Summer Maxi Dress,18,1849.094601,3.29659123,0,0,0,0,65.45152042,0.238574569
06-04-2023,6,Bridal Gown,53,1849.094601,3.29659123,0,0,0,0,65.45152042,0.238574569
06-04-2023,7,Traditional Ethnic Dress,83,1849.094601,3.29659123,0,0,0,0,65.45152042,0.238574569
06-04-2023,8,Maternity Nursing Dress,75,1849.094601,3.29659123,0,0,0,0,65.45152042,0.238574569
06-04-2023,9,Sporty Athleisure Dress,54,1849.094601,3.29659123,0,0,0,0,65.45152042,0.238574569
06-04-2023,10,Customizable Dress,42,1849.094601,3.29659123,0,0,0,0,65.45152042,0.238574569
07-04-2023,1,Floral Sundress,62,1652.750669,1.832551477,1,1,0,0,80.57226082,0.722643051
07-04-2023,2,Evening Gown,89,1652.750669,1.832551477,1,1,0,0,80.57226082,0.722643051
07-04-2023,3,Business Casual Dress,46,1652.750669,1.832551477,1,1,0,0,80.57226082,0.722643051
07-04-2023,4,Sequin Party Dress,91,1652.750669,1.832551477,1,1,0,0,80.57226082,0.722643051
07-04-2023,5,Summer Maxi Dress,50,1652.750669,1.832551477,1,1,0,0,80.57226082,0.722643051
07-04-2023,6,Bridal Gown,73,1652.750669,1.832551477,1,1,0,0,80.57226082,0.722643051
07-04-2023,7,Traditional Ethnic Dress,89,1652.750669,1.832551477,1,1,0,0,80.57226082,0.722643051
07-04-2023,8,Maternity Nursing Dress,61,1652.750669,1.832551477,1,1,0,0,80.57226082,0.722643051
07-04-2023,9,Sporty Athleisure Dress,47,1652.750669,1.832551477,1,1,0,0,80.57226082,0.722643051
07-04-2023,10,Customizable Dress,99,1652.750669,1.832551477,1,1,0,0,80.57226082,0.722643051
08-04-2023,1,Floral Sundress,39,1777.206421,1.97445961,0,1,0,0,63.52083132,0.706391894
08-04-2023,2,Evening Gown,39,1777.206421,1.97445961,0,1,0,0,63.52083132,0.706391894
08-04-2023,3,Business Casual Dress,56,1777.206421,1.97445961,0,1,0,0,63.52083132,0.706391894
08-04-2023,4,Sequin Party Dress,64,1777.206421,1.97445961,0,1,0,0,63.52083132,0.706391894
08-04-2023,5,Summer Maxi Dress,34,1777.206421,1.97445961,0,1,0,0,63.52083132,0.706391894
08-04-2023,6,Bridal Gown,76,1777.206421,1.97445961,0,1,0,0,63.52083132,0.706391894
08-04-2023,7,Traditional Ethnic Dress,46,1777.206421,1.97445961,0,1,0,0,63.52083132,0.706391894
08-04-2023,8,Maternity Nursing Dress,82,1777.206421,1.97445961,0,1,0,0,63.52083132,0.706391894
08-04-2023,9,Sporty Athleisure Dress,98,1777.206421,1.97445961,0,1,0,0,63.52083132,0.706391894
08-04-2023,10,Customizable Dress,45,1777.206421,1.97445961,0,1,0,0,63.52083132,0.706391894
09-04-2023,1,Floral Sundress,30,1081.565927,2.807161593,0,1,0,0,56.18616332,0.656154927
09-04-2023,2,Evening Gown,75,1081.565927,2.807161593,0,1,0,0,56.18616332,0.656154927
09-04-2023,3,Business Casual Dress,36,1081.565927,2.807161593,0,1,0,0,56.18616332,0.656154927
09-04-2023,4,Sequin Party Dress,41,1081.565927,2.807161593,0,1,0,0,56.18616332,0.656154927
09-04-2023,5,Summer Maxi Dress,91,1081.565927,2.807161593,0,1,0,0,56.18616332,0.656154927
09-04-2023,6,Bridal Gown,72,1081.565927,2.807161593,0,1,0,0,56.18616332,0.656154927
09-04-2023,7,Traditional Ethnic Dress,26,1081.565927,2.807161593,0,1,0,0,56.18616332,0.656154927
09-04-2023,8,Maternity Nursing Dress,18,1081.565927,2.807161593,0,1,0,0,56.18616332,0.656154927
09-04-2023,9,Sporty Athleisure Dress,34,1081.565927,2.807161593,0,1,0,0,56.18616332,0.656154927
09-04-2023,10,Customizable Dress,88,1081.565927,2.807161593,0,1,0,0,56.18616332,0.656154927
10-04-2023,1,Floral Sundress,97,1233.078451,1.629394504,0,0,0,0,75.63818065,0.316309581
10-04-2023,2,Evening Gown,59,1233.078451,1.629394504,0,0,0,0,75.63818065,0.316309581
10-04-2023,3,Business Casual Dress,56,1233.078451,1.629394504,0,0,0,0,75.63818065,0.316309581
10-04-2023,4,Sequin Party Dress,77,1233.078451,1.629394504,0,0,0,0,75.63818065,0.316309581
10-04-2023,5,Summer Maxi Dress,47,1233.078451,1.629394504,0,0,0,0,75.63818065,0.316309581
10-04-2023,6,Bridal Gown,57,1233.078451,1.629394504,0,0,0,0,75.63818065,0.316309581
10-04-2023,7,Traditional Ethnic Dress,23,1233.078451,1.629394504,0,0,0,0,75.63818065,0.316309581
10-04-2023,8,Maternity Nursing Dress,81,1233.078451,1.629394504,0,0,0,0,75.63818065,0.316309581
10-04-2023,9,Sporty Athleisure Dress,92,1233.078451,1.629394504,0,0,0,0,75.63818065,0.316309581
10-04-2023,10,Customizable Dress,67,1233.078451,1.629394504,0,0,0,0,75.63818065,0.316309581
11-04-2023,1,Floral Sundress,22,1395.593277,1.246943144,1,1,0,0,63.76649298,0.890776419
11-04-2023,2,Evening Gown,35,1395.593277,1.246943144,1,1,0,0,63.76649298,0.890776419
11-04-2023,3,Business Casual Dress,14,1395.593277,1.246943144,1,1,0,0,63.76649298,0.890776419
11-04-2023,4,Sequin Party Dress,65,1395.593277,1.246943144,1,1,0,0,63.76649298,0.890776419
11-04-2023,5,Summer Maxi Dress,32,1395.593277,1.246943144,1,1,0,0,63.76649298,0.890776419
11-04-2023,6,Bridal Gown,94,1395.593277,1.246943144,1,1,0,0,63.76649298,0.890776419
11-04-2023,7,Traditional Ethnic Dress,42,1395.593277,1.246943144,1,1,0,0,63.76649298,0.890776419
11-04-2023,8,Maternity Nursing Dress,71,1395.593277,1.246943144,1,1,0,0,63.76649298,0.890776419
11-04-2023,9,Sporty Athleisure Dress,63,1395.593277,1.246943144,1,1,0,0,63.76649298,0.890776419
11-04-2023,10,Customizable Dress,21,1395.593277,1.246943144,1,1,0,0,63.76649298,0.890776419
12-04-2023,1,Floral Sundress,86,1441.832471,1.498646867,1,0,0,0,69.54629085,0.278245985
12-04-2023,2,Evening Gown,23,1441.832471,1.498646867,1,0,0,0,69.54629085,0.278245985
12-04-2023,3,Business Casual Dress,47,1441.832471,1.498646867,1,0,0,0,69.54629085,0.278245985
12-04-2023,4,Sequin Party Dress,37,1441.832471,1.498646867,1,0,0,0,69.54629085,0.278245985
12-04-2023,5,Summer Maxi Dress,86,1441.832471,1.498646867,1,0,0,0,69.54629085,0.278245985
12-04-2023,6,Bridal Gown,84,1441.832471,1.498646867,1,0,0,0,69.54629085,0.278245985
12-04-2023,7,Traditional Ethnic Dress,95,1441.832471,1.498646867,1,0,0,0,69.54629085,0.278245985
12-04-2023,8,Maternity Nursing Dress,17,1441.832471,1.498646867,1,0,0,0,69.54629085,0.278245985
12-04-2023,9,Sporty Athleisure Dress,75,1441.832471,1.498646867,1,0,0,0,69.54629085,0.278245985
12-04-2023,10,Customizable Dress,19,1441.832471,1.498646867,1,0,0,0,69.54629085,0.278245985
13-04-2023,1,Floral Sundress,13,1499.275335,2.120778406,1,0,0,0,88.1463923,0.283428556
13-04-2023,2,Evening Gown,46,1499.275335,2.120778406,1,0,0,0,88.1463923,0.283428556
13-04-2023,3,Business Casual Dress,41,1499.275335,2.120778406,1,0,0,0,88.1463923,0.283428556
13-04-2023,4,Sequin Party Dress,31,1499.275335,2.120778406,1,0,0,0,88.1463923,0.283428556
13-04-2023,5,Summer Maxi Dress,69,1499.275335,2.120778406,1,0,0,0,88.1463923,0.283428556
13-04-2023,6,Bridal Gown,84,1499.275335,2.120778406,1,0,0,0,88.1463923,0.283428556
13-04-2023,7,Traditional Ethnic Dress,59,1499.275335,2.120778406,1,0,0,0,88.1463923,0.283428556
13-04-2023,8,Maternity Nursing Dress,92,1499.275335,2.120778406,1,0,0,0,88.1463923,0.283428556
13-04-2023,9,Sporty Athleisure Dress,64,1499.275335,2.120778406,1,0,0,0,88.1463923,0.283428556
13-04-2023,10,Customizable Dress,54,1499.275335,2.120778406,1,0,0,0,88.1463923,0.283428556
14-04-2023,1,Floral Sundress,19,1876.68908,1.521518312,0,1,0,0,54.40511386,0.698953062
14-04-2023,2,Evening Gown,94,1876.68908,1.521518312,0,1,0,0,54.40511386,0.698953062
14-04-2023,3,Business Casual Dress,20,1876.68908,1.521518312,0,1,0,0,54.40511386,0.698953062
14-04-2023,4,Sequin Party Dress,59,1876.68908,1.521518312,0,1,0,0,54.40511386,0.698953062
14-04-2023,5,Summer Maxi Dress,16,1876.68908,1.521518312,0,1,0,0,54.40511386,0.698953062
14-04-2023,6,Bridal Gown,97,1876.68908,1.521518312,0,1,0,0,54.40511386,0.698953062
14-04-2023,7,Traditional Ethnic Dress,75,1876.68908,1.521518312,0,1,0,0,54.40511386,0.698953062
14-04-2023,8,Maternity Nursing Dress,80,1876.68908,1.521518312,0,1,0,0,54.40511386,0.698953062
14-04-2023,9,Sporty Athleisure Dress,36,1876.68908,1.521518312,0,1,0,0,54.40511386,0.698953062
14-04-2023,10,Customizable Dress,58,1876.68908,1.521518312,0,1,0,0,54.40511386,0.698953062
15-04-2023,1,Floral Sundress,55,1420.458394,1.864544353,1,0,0,0,75.8392382,0.133472479
15-04-2023,2,Evening Gown,80,1420.458394,1.864544353,1,0,0,0,75.8392382,0.133472479
15-04-2023,3,Business Casual Dress,14,1420.458394,1.864544353,1,0,0,0,75.8392382,0.133472479
15-04-2023,4,Sequin Party Dress,22,1420.458394,1.864544353,1,0,0,0,75.8392382,0.133472479
15-04-2023,5,Summer Maxi Dress,99,1420.458394,1.864544353,1,0,0,0,75.8392382,0.133472479
15-04-2023,6,Bridal Gown,89,1420.458394,1.864544353,1,0,0,0,75.8392382,0.133472479
15-04-2023,7,Traditional Ethnic Dress,65,1420.458394,1.864544353,1,0,0,0,75.8392382,0.133472479
15-04-2023,8,Maternity Nursing Dress,98,1420.458394,1.864544353,1,0,0,0,75.8392382,0.133472479
15-04-2023,9,Sporty Athleisure Dress,81,1420.458394,1.864544353,1,0,0,0,75.8392382,0.133472479
15-04-2023,10,Customizable Dress,53,1420.458394,1.864544353,1,0,0,0,75.8392382,0.133472479
16-04-2023,1,Floral Sundress,18,1107.731452,1.993809591,0,1,0,0,60.64261921,0.519025119
16-04-2023,2,Evening Gown,37,1107.731452,1.993809591,0,1,0,0,60.64261921,0.519025119
16-04-2023,3,Business Casual Dress,59,1107.731452,1.993809591,0,1,0,0,60.64261921,0.519025119
16-04-2023,4,Sequin Party Dress,26,1107.731452,1.993809591,0,1,0,0,60.64261921,0.519025119
16-04-2023,5,Summer Maxi Dress,71,1107.731452,1.993809591,0,1,0,0,60.64261921,0.519025119
16-04-2023,6,Bridal Gown,14,1107.731452,1.993809591,0,1,0,0,60.64261921,0.519025119
16-04-2023,7,Traditional Ethnic Dress,73,1107.731452,1.993809591,0,1,0,0,60.64261921,0.519025119
16-04-2023,8,Maternity Nursing Dress,83,1107.731452,1.993809591,0,1,0,0,60.64261921,0.519025119
16-04-2023,9,Sporty Athleisure Dress,44,1107.731452,1.993809591,0,1,0,0,60.64261921,0.519025119
16-04-2023,10,Customizable Dress,15,1107.731452,1.993809591,0,1,0,0,60.64261921,0.519025119
17-04-2023,1,Floral Sundress,79,1060.320151,1.887039766,1,0,0,0,86.76420648,0.52210518
17-04-2023,2,Evening Gown,45,1060.320151,1.887039766,1,0,0,0,86.76420648,0.52210518
17-04-2023,3,Business Casual Dress,90,1060.320151,1.887039766,1,0,0,0,86.76420648,0.52210518
17-04-2023,4,Sequin Party Dress,87,1060.320151,1.887039766,1,0,0,0,86.76420648,0.52210518
17-04-2023,5,Summer Maxi Dress,67,1060.320151,1.887039766,1,0,0,0,86.76420648,0.52210518
17-04-2023,6,Bridal Gown,41,1060.320151,1.887039766,1,0,0,0,86.76420648,0.52210518
17-04-2023,7,Traditional Ethnic Dress,40,1060.320151,1.887039766,1,0,0,0,86.76420648,0.52210518
17-04-2023,8,Maternity Nursing Dress,70,1060.320151,1.887039766,1,0,0,0,86.76420648,0.52210518
17-04-2023,9,Sporty Athleisure Dress,37,1060.320151,1.887039766,1,0,0,0,86.76420648,0.52210518
17-04-2023,10,Customizable Dress,27,1060.320151,1.887039766,1,0,0,0,86.76420648,0.52210518
18-04-2023,1,Floral Sundress,15,1275.407668,3.186267867,0,1,0,0,75.95462233,0.694581233
18-04-2023,2,Evening Gown,80,1275.407668,3.186267867,0,1,0,0,75.95462233,0.694581233
18-04-2023,3,Business Casual Dress,21,1275.407668,3.186267867,0,1,0,0,75.95462233,0.694581233
18-04-2023,4,Sequin Party Dress,89,1275.407668,3.186267867,0,1,0,0,75.95462233,0.694581233
18-04-2023,5,Summer Maxi Dress,89,1275.407668,3.186267867,0,1,0,0,75.95462233,0.694581233
18-04-2023,6,Bridal Gown,75,1275.407668,3.186267867,0,1,0,0,75.95462233,0.694581233
18-04-2023,7,Traditional Ethnic Dress,81,1275.407668,3.186267867,0,1,0,0,75.95462233,0.694581233
18-04-2023,8,Maternity Nursing Dress,15,1275.407668,3.186267867,0,1,0,0,75.95462233,0.694581233
18-04-2023,9,Sporty Athleisure Dress,63,1275.407668,3.186267867,0,1,0,0,75.95462233,0.694581233
18-04-2023,10,Customizable Dress,10,1275.407668,3.186267867,0,1,0,0,75.95462233,0.694581233
19-04-2023,1,Floral Sundress,25,1589.241625,3.880401368,1,1,0,0,78.36861018,0.517456919
19-04-2023,2,Evening Gown,44,1589.241625,3.880401368,1,1,0,0,78.36861018,0.517456919
19-04-2023,3,Business Casual Dress,90,1589.241625,3.880401368,1,1,0,0,78.36861018,0.517456919
19-04-2023,4,Sequin Party Dress,55,1589.241625,3.880401368,1,1,0,0,78.36861018,0.517456919
19-04-2023,5,Summer Maxi Dress,44,1589.241625,3.880401368,1,1,0,0,78.36861018,0.517456919
19-04-2023,6,Bridal Gown,62,1589.241625,3.880401368,1,1,0,0,78.36861018,0.517456919
19-04-2023,7,Traditional Ethnic Dress,59,1589.241625,3.880401368,1,1,0,0,78.36861018,0.517456919
19-04-2023,8,Maternity Nursing Dress,92,1589.241625,3.880401368,1,1,0,0,78.36861018,0.517456919
19-04-2023,9,Sporty Athleisure Dress,21,1589.241625,3.880401368,1,1,0,0,78.36861018,0.517456919
19-04-2023,10,Customizable Dress,31,1589.241625,3.880401368,1,1,0,0,78.36861018,0.517456919
20-04-2023,1,Floral Sundress,74,1637.564826,2.938188056,0,0,0,0,80.82563548,0.911036881
20-04-2023,2,Evening Gown,95,1637.564826,2.938188056,0,0,0,0,80.82563548,0.911036881
