Date,Product_ID,Product_Name,Quantity_Sold,GDP,Inflation,Campaign_Active,Promotion_Active,Holiday,Special_Event,Temperature,Precipitation
06-04-2023,8,Maternity Nursing Dress,22,1751.07827,1.560400836,0,0,,,72.89391794,0.713587301
06-04-2023,9,Sporty Athleisure Dress,17,1751.07827,1.560400836,0,0,,,72.89391794,0.713587301
06-04-2023,10,Customizable Dress,27,1751.07827,1.560400836,0,0,,,72.89391794,0.713587301
07-04-2023,1,Floral Sundress,10,1868.480252,4.490194272,0,0,,,57.52523466,0.956887025
07-04-2023,2,Evening Gown,24,1868.480252,4.490194272,0,0,,,57.52523466,0.956887025
07-04-2023,3,Business Casual Dress,17,1868.480252,4.490194272,0,0,,,57.52523466,0.956887025
07-04-2023,4,Sequin Party Dress,20,1868.480252,4.490194272,0,0,,,57.52523466,0.956887025
07-04-2023,5,Summer Maxi Dress,21,1868.480252,4.490194272,0,0,,,57.52523466,0.956887025
07-04-2023,6,Bridal Gown,21,1868.480252,4.490194272,0,0,,,57.52523466,0.956887025
07-04-2023,7,Traditional Ethnic Dress,13,1868.480252,4.490194272,0,0,,,57.52523466,0.956887025
07-04-2023,8,Maternity Nursing Dress,25,1868.480252,4.490194272,0,0,,,57.52523466,0.956887025
07-04-2023,9,Sporty Athleisure Dress,13,1868.480252,4.490194272,0,0,,,57.52523466,0.956887025
07-04-2023,10,Customizable Dress,14,1868.480252,4.490194272,0,0,,,57.52523466,0.956887025
08-04-2023,1,Floral Sundress,14,1182.028003,1.098291443,1,0,,,78.78994478,0.22934879
08-04-2023,2,Evening Gown,17,1182.028003,1.098291443,1,0,,,78.78994478,0.22934879
08-04-2023,3,Business Casual Dress,19,1182.028003,1.098291443,1,0,,,78.78994478,0.22934879
08-04-2023,4,Sequin Party Dress,26,1182.028003,1.098291443,1,0,,,78.78994478,0.22934879
08-04-2023,5,Summer Maxi Dress,18,1182.028003,1.098291443,1,0,,,78.78994478,0.22934879
08-04-2023,6,Bridal Gown,28,1182.028003,1.098291443,1,0,,,78.78994478,0.22934879
08-04-2023,7,Traditional Ethnic Dress,23,1182.028003,1.098291443,1,0,,,78.78994478,0.22934879
08-04-2023,8,Maternity Nursing Dress,17,1182.028003,1.098291443,1,0,,,78.78994478,0.22934879
08-04-2023,9,Sporty Athleisure Dress,18,1182.028003,1.098291443,1,0,,,78.78994478,0.22934879
08-04-2023,10,Customizable Dress,20,1182.028003,1.098291443,1,0,,,78.78994478,0.22934879
09-04-2023,1,Floral Sundress,10,1334.443102,1.691042369,1,0,,,57.90746636,0.568421109
09-04-2023,2,Evening Gown,23,1334.443102,1.691042369,1,0,,,57.90746636,0.568421109
09-04-2023,3,Business Casual Dress,14,1334.443102,1.691042369,1,0,,,57.90746636,0.568421109
09-04-2023,4,Sequin Party Dress,23,1334.443102,1.691042369,1,0,,,57.90746636,0.568421109
09-04-2023,5,Summer Maxi Dress,13,1334.443102,1.691042369,1,0,,,57.90746636,0.568421109
09-04-2023,6,Bridal Gown,10,1334.443102,1.691042369,1,0,,,57.90746636,0.568421109
09-04-2023,7,Traditional Ethnic Dress,28,1334.443102,1.691042369,1,0,,,57.90746636,0.568421109
09-04-2023,8,Maternity Nursing Dress,17,1334.443102,1.691042369,1,0,,,57.90746636,0.568421109
09-04-2023,9,Sporty Athleisure Dress,24,1334.443102,1.691042369,1,0,,,57.90746636,0.568421109
09-04-2023,10,Customizable Dress,24,1334.443102,1.691042369,1,0,,,57.90746636,0.568421109
10-04-2023,1,Floral Sundress,18,1762.440921,1.691241066,1,0,,,59.63374441,0.062920746
10-04-2023,2,Evening Gown,18,1762.440921,1.691241066,1,0,,,59.63374441,0.062920746
10-04-2023,3,Business Casual Dress,19,1762.440921,1.691241066,1,0,,,59.63374441,0.062920746
10-04-2023,4,Sequin Party Dress,29,1762.440921,1.691241066,1,0,,,59.63374441,0.062920746
10-04-2023,5,Summer Maxi Dress,18,1762.440921,1.691241066,1,0,,,59.63374441,0.062920746
10-04-2023,6,Bridal Gown,12,1762.440921,1.691241066,1,0,,,59.63374441,0.062920746
10-04-2023,7,Traditional Ethnic Dress,29,1762.440921,1.691241066,1,0,,,59.63374441,0.062920746
10-04-2023,8,Maternity Nursing Dress,20,1762.440921,1.691241066,1,0,,,59.63374441,0.062920746
10-04-2023,9,Sporty Athleisure Dress,15,1762.440921,1.691241066,1,0,,,59.63374441,0.062920746
10-04-2023,10,Customizable Dress,11,1762.440921,1.691241066,1,0,,,59.63374441,0.062920746
11-04-2023,1,Floral Sundress,16,1754.168611,1.974162119,0,0,,,55.51110809,0.172938353
11-04-2023,2,Evening Gown,27,1754.168611,1.974162119,0,0,,,55.51110809,0.172938353
11-04-2023,3,Business Casual Dress,11,1754.168611,1.974162119,0,0,,,55.51110809,0.172938353
11-04-2023,4,Sequin Party Dress,26,1754.168611,1.974162119,0,0,,,55.51110809,0.172938353
11-04-2023,5,Summer Maxi Dress,20,1754.168611,1.974162119,0,0,,,55.51110809,0.172938353
11-04-2023,6,Bridal Gown,21,1754.168611,1.974162119,0,0,,,55.51110809,0.172938353
11-04-2023,7,Traditional Ethnic Dress,28,1754.168611,1.974162119,0,0,,,55.51110809,0.172938353
11-04-2023,8,Maternity Nursing Dress,16,1754.168611,1.974162119,0,0,,,55.51110809,0.172938353
11-04-2023,9,Sporty Athleisure Dress,29,1754.168611,1.974162119,0,0,,,55.51110809,0.172938353
11-04-2023,10,Customizable Dress,15,1754.168611,1.974162119,0,0,,,55.51110809,0.172938353
12-04-2023,1,Floral Sundress,10,1993.30869,2.358890753,0,1,,,53.67136763,0.480230608
12-04-2023,2,Evening Gown,26,1993.30869,2.358890753,0,1,,,53.67136763,0.480230608
12-04-2023,3,Business Casual Dress,20,1993.30869,2.358890753,0,1,,,53.67136763,0.480230608
12-04-2023,4,Sequin Party Dress,27,1993.30869,2.358890753,0,1,,,53.67136763,0.480230608
12-04-2023,5,Summer Maxi Dress,26,1993.30869,2.358890753,0,1,,,53.67136763,0.480230608
12-04-2023,6,Bridal Gown,16,1993.30869,2.358890753,0,1,,,53.67136763,0.480230608
12-04-2023,7,Traditional Ethnic Dress,26,1993.30869,2.358890753,0,1,,,53.67136763,0.480230608
12-04-2023,8,Maternity Nursing Dress,29,1993.30869,2.358890753,0,1,,,53.67136763,0.480230608
12-04-2023,9,Sporty Athleisure Dress,18,1993.30869,2.358890753,0,1,,,53.67136763,0.480230608
12-04-2023,10,Customizable Dress,26,1993.30869,2.358890753,0,1,,,53.67136763,0.480230608
13-04-2023,1,Floral Sundress,29,1568.066829,1.567665245,1,1,,,86.56137569,0.127848533
13-04-2023,2,Evening Gown,17,1568.066829,1.567665245,1,1,,,86.56137569,0.127848533
13-04-2023,3,Business Casual Dress,26,1568.066829,1.567665245,1,1,,,86.56137569,0.127848533
13-04-2023,4,Sequin Party Dress,16,1568.066829,1.567665245,1,1,,,86.56137569,0.127848533
13-04-2023,5,Summer Maxi Dress,10,1568.066829,1.567665245,1,1,,,86.56137569,0.127848533
13-04-2023,6,Bridal Gown,22,1568.066829,1.567665245,1,1,,,86.56137569,0.127848533
13-04-2023,7,Traditional Ethnic Dress,28,1568.066829,1.567665245,1,1,,,86.56137569,0.127848533
13-04-2023,8,Maternity Nursing Dress,28,1568.066829,1.567665245,1,1,,,86.56137569,0.127848533
13-04-2023,9,Sporty Athleisure Dress,26,1568.066829,1.567665245,1,1,,,86.56137569,0.127848533
13-04-2023,10,Customizable Dress,22,1568.066829,1.567665245,1,1,,,86.56137569,0.127848533
14-04-2023,1,Floral Sundress,25,1406.855831,2.996680825,0,1,,,68.78829324,0.321870587
14-04-2023,2,Evening Gown,17,1406.855831,2.996680825,0,1,,,68.78829324,0.321870587
14-04-2023,3,Business Casual Dress,28,1406.855831,2.996680825,0,1,,,68.78829324,0.321870587
14-04-2023,4,Sequin Party Dress,27,1406.855831,2.996680825,0,1,,,68.78829324,0.321870587
14-04-2023,5,Summer Maxi Dress,10,1406.855831,2.996680825,0,1,,,68.78829324,0.321870587
14-04-2023,6,Bridal Gown,23,1406.855831,2.996680825,0,1,,,68.78829324,0.321870587
14-04-2023,7,Traditional Ethnic Dress,28,1406.855831,2.996680825,0,1,,,68.78829324,0.321870587
14-04-2023,8,Maternity Nursing Dress,24,1406.855831,2.996680825,0,1,,,68.78829324,0.321870587
14-04-2023,9,Sporty Athleisure Dress,27,1406.855831,2.996680825,0,1,,,68.78829324,0.321870587
14-04-2023,10,Customizable Dress,11,1406.855831,2.996680825,0,1,,,68.78829324,0.321870587
15-04-2023,1,Floral Sundress,26,1403.964385,4.483608215,1,0,,,69.11885428,0.407082456
15-04-2023,2,Evening Gown,27,1403.964385,4.483608215,1,0,,,69.11885428,0.407082456
15-04-2023,3,Business Casual Dress,15,1403.964385,4.483608215,1,0,,,69.11885428,0.407082456
15-04-2023,4,Sequin Party Dress,28,1403.964385,4.483608215,1,0,,,69.11885428,0.407082456
15-04-2023,5,Summer Maxi Dress,13,1403.964385,4.483608215,1,0,,,69.11885428,0.407082456
15-04-2023,6,Bridal Gown,10,1403.964385,4.483608215,1,0,,,69.11885428,0.407082456
15-04-2023,7,Traditional Ethnic Dress,17,1403.964385,4.483608215,1,0,,,69.11885428,0.407082456
15-04-2023,8,Maternity Nursing Dress,16,1403.964385,4.483608215,1,0,,,69.11885428,0.407082456
15-04-2023,9,Sporty Athleisure Dress,12,1403.964385,4.483608215,1,0,,,69.11885428,0.407082456
15-04-2023,10,Customizable Dress,19,1403.964385,4.483608215,1,0,,,69.11885428,0.407082456
16-04-2023,1,Floral Sundress,19,1033.320541,3.867873477,0,0,,,73.01690023,0.68799935
16-04-2023,2,Evening Gown,28,1033.320541,3.867873477,0,0,,,73.01690023,0.68799935
16-04-2023,3,Business Casual Dress,23,1033.320541,3.867873477,0,0,,,73.01690023,0.68799935
16-04-2023,4,Sequin Party Dress,11,1033.320541,3.867873477,0,0,,,73.01690023,0.68799935
16-04-2023,5,Summer Maxi Dress,10,1033.320541,3.867873477,0,0,,,73.01690023,0.68799935
16-04-2023,6,Bridal Gown,27,1033.320541,3.867873477,0,0,,,73.01690023,0.68799935
16-04-2023,7,Traditional Ethnic Dress,16,1033.320541,3.867873477,0,0,,,73.01690023,0.68799935
16-04-2023,8,Maternity Nursing Dress,17,1033.320541,3.867873477,0,0,,,73.01690023,0.68799935
16-04-2023,9,Sporty Athleisure Dress,10,1033.320541,3.867873477,0,0,,,73.01690023,0.68799935
16-04-2023,10,Customizable Dress,12,1033.320541,3.867873477,0,0,,,73.01690023,0.68799935
17-04-2023,1,Floral Sundress,17,1828.165778,2.223609592,1,0,,,66.77484966,0.965699251
17-04-2023,2,Evening Gown,24,1828.165778,2.223609592,1,0,,,66.77484966,0.965699251
17-04-2023,3,Business Casual Dress,14,1828.165778,2.223609592,1,0,,,66.77484966,0.965699251
17-04-2023,4,Sequin Party Dress,12,1828.165778,2.223609592,1,0,,,66.77484966,0.965699251
17-04-2023,5,Summer Maxi Dress,28,1828.165778,2.223609592,1,0,,,66.77484966,0.965699251
17-04-2023,6,Bridal Gown,10,1828.165778,2.223609592,1,0,,,66.77484966,0.965699251
17-04-2023,7,Traditional Ethnic Dress,24,1828.165778,2.223609592,1,0,,,66.77484966,0.965699251
17-04-2023,8,Maternity Nursing Dress,17,1828.165778,2.223609592,1,0,,,66.77484966,0.965699251
17-04-2023,9,Sporty Athleisure Dress,11,1828.165778,2.223609592,1,0,,,66.77484966,0.965699251
17-04-2023,10,Customizable Dress,12,1828.165778,2.223609592,1,0,,,66.77484966,0.965699251
18-04-2023,1,Floral Sundress,23,1474.542864,3.329988023,0,0,,,78.09076273,0.125884879
18-04-2023,2,Evening Gown,23,1474.542864,3.329988023,0,0,,,78.09076273,0.125884879
18-04-2023,3,Business Casual Dress,20,1474.542864,3.329988023,0,0,,,78.09076273,0.125884879
18-04-2023,4,Sequin Party Dress,25,1474.542864,3.329988023,0,0,,,78.09076273,0.125884879
18-04-2023,5,Summer Maxi Dress,13,1474.542864,3.329988023,0,0,,,78.09076273,0.125884879
18-04-2023,6,Bridal Gown,29,1474.542864,3.329988023,0,0,,,78.09076273,0.125884879
18-04-2023,7,Traditional Ethnic Dress,14,1474.542864,3.329988023,0,0,,,78.09076273,0.125884879
18-04-2023,8,Maternity Nursing Dress,23,1474.542864,3.329988023,0,0,,,78.09076273,0.125884879
18-04-2023,9,Sporty Athleisure Dress,25,1474.542864,3.329988023,0,0,,,78.09076273,0.125884879
18-04-2023,10,Customizable Dress,27,1474.542864,3.329988023,0,0,,,78.09076273,0.125884879
19-04-2023,1,Floral Sundress,16,1281.372078,4.563221536,0,0,,,77.30029823,0.777095116
19-04-2023,2,Evening Gown,19,1281.372078,4.563221536,0,0,,,77.30029823,0.777095116
19-04-2023,3,Business Casual Dress,16,1281.372078,4.563221536,0,0,,,77.30029823,0.777095116
19-04-2023,4,Sequin Party Dress,10,1281.372078,4.563221536,0,0,,,77.30029823,0.777095116
19-04-2023,5,Summer Maxi Dress,28,1281.372078,4.563221536,0,0,,,77.30029823,0.777095116
19-04-2023,6,Bridal Gown,25,1281.372078,4.563221536,0,0,,,77.30029823,0.777095116
19-04-2023,7,Traditional Ethnic Dress,28,1281.372078,4.563221536,0,0,,,77.30029823,0.777095116
19-04-2023,8,Maternity Nursing Dress,13,1281.372078,4.563221536,0,0,,,77.30029823,0.777095116
19-04-2023,9,Sporty Athleisure Dress,27,1281.372078,4.563221536,0,0,,,77.30029823,0.777095116
19-04-2023,10,Customizable Dress,11,1281.372078,4.563221536,0,0,,,77.30029823,0.777095116
20-04-2023,1,Floral Sundress,10,1660.219612,4.361029221,0,0,,,66.89056922,0.105291043
20-04-2023,2,Evening Gown,24,1660.219612,4.361029221,0,0,,,66.89056922,0.105291043
20-04-2023,3,Business Casual Dress,14,1660.219612,4.361029221,0,0,,,66.89056922,0.105291043
20-04-2023,4,Sequin Party Dress,29,1660.219612,4.361029221,0,0,,,66.89056922,0.105291043
20-04-2023,5,Summer Maxi Dress,20,1660.219612,4.361029221,0,0,,,66.89056922,0.105291043
20-04-2023,6,Bridal Gown,19,1660.219612,4.361029221,0,0,,,66.89056922,0.105291043
20-04-2023,7,Traditional Ethnic Dress,11,1660.219612,4.361029221,0,0,,,66.89056922,0.105291043
20-04-2023,8,Maternity Nursing Dress,12,1660.219612,4.361029221,0,0,,,66.89056922,0.105291043
20-04-2023,9,Sporty Athleisure Dress,21,1660.219612,4.361029221,0,0,,,66.89056922,0.105291043
20-04-2023,10,Customizable Dress,29,1660.219612,4.361029221,0,0,,,66.89056922,0.105291043
21-04-2023,1,Floral Sundress,14,1981.627291,4.946734399,0,1,,,75.01187103,0.245822976
21-04-2023,2,Evening Gown,14,1981.627291,4.946734399,0,1,,,75.01187103,0.245822976
21-04-2023,3,Business Casual Dress,15,1981.627291,4.946734399,0,1,,,75.01187103,0.245822976
21-04-2023,4,Sequin Party Dress,18,1981.627291,4.946734399,0,1,,,75.01187103,0.245822976
21-04-2023,5,Summer Maxi Dress,11,1981.627291,4.946734399,0,1,,,75.01187103,0.245822976
21-04-2023,6,Bridal Gown,21,1981.627291,4.946734399,0,1,,,75.01187103,0.245822976
21-04-2023,7,Traditional Ethnic Dress,12,1981.627291,4.946734399,0,1,,,75.01187103,0.245822976
21-04-2023,8,Maternity Nursing Dress,29,1981.627291,4.946734399,0,1,,,75.01187103,0.245822976
21-04-2023,9,Sporty Athleisure Dress,21,1981.627291,4.946734399,0,1,,,75.01187103,0.245822976
21-04-2023,10,Customizable Dress,26,1981.627291,4.946734399,0,1,,,75.01187103,0.245822976
22-04-2023,1,Floral Sundress,19,1962.234769,4.992352913,0,1,,,62.78232,0.15730551
22-04-2023,2,Evening Gown,23,1962.234769,4.992352913,0,1,,,62.78232,0.15730551
22-04-2023,3,Business Casual Dress,26,1962.234769,4.992352913,0,1,,,62.78232,0.15730551
22-04-2023,4,Sequin Party Dress,27,1962.234769,4.992352913,0,1,,,62.78232,0.15730551
22-04-2023,5,Summer Maxi Dress,28,1962.234769,4.992352913,0,1,,,62.78232,0.15730551
22-04-2023,6,Bridal Gown,26,1962.234769,4.992352913,0,1,,,62.78232,0.15730551
22-04-2023,7,Traditional Ethnic Dress,23,1962.234769,4.992352913,0,1,,,62.78232,0.15730551
22-04-2023,8,Maternity Nursing Dress,18,1962.234769,4.992352913,0,1,,,62.78232,0.15730551
22-04-2023,9,Sporty Athleisure Dress,17,1962.234769,4.992352913,0,1,,,62.78232,0.15730551
22-04-2023,10,Customizable Dress,11,1962.234769,4.992352913,0,1,,,62.78232,0.15730551
23-04-2023,1,Floral Sundress,22,1875.118599,4.208955188,0,0,,,83.17169159,0.595078549
23-04-2023,2,Evening Gown,16,1875.118599,4.208955188,0,0,,,83.17169159,0.595078549
23-04-2023,3,Business Casual Dress,18,1875.118599,4.208955188,0,0,,,83.17169159,0.595078549
23-04-2023,4,Sequin Party Dress,20,1875.118599,4.208955188,0,0,,,83.17169159,0.595078549
23-04-2023,5,Summer Maxi Dress,23,1875.118599,4.208955188,0,0,,,83.17169159,0.595078549
23-04-2023,6,Bridal Gown,13,1875.118599,4.208955188,0,0,,,83.17169159,0.595078549
23-04-2023,7,Traditional Ethnic Dress,22,1875.118599,4.208955188,0,0,,,83.17169159,0.595078549
23-04-2023,8,Maternity Nursing Dress,11,1875.118599,4.208955188,0,0,,,83.17169159,0.595078549
23-04-2023,9,Sporty Athleisure Dress,14,1875.118599,4.208955188,0,0,,,83.17169159,0.595078549
23-04-2023,10,Customizable Dress,20,1875.118599,4.208955188,0,0,,,83.17169159,0.595078549
24-04-2023,1,Floral Sundress,15,1946.040834,2.743561095,0,0,,,78.0910451,0.06509186
24-04-2023,2,Evening Gown,27,1946.040834,2.743561095,0,0,,,78.0910451,0.06509186
24-04-2023,3,Business Casual Dress,19,1946.040834,2.743561095,0,0,,,78.0910451,0.06509186
24-04-2023,4,Sequin Party Dress,13,1946.040834,2.743561095,0,0,,,78.0910451,0.06509186
24-04-2023,5,Summer Maxi Dress,18,1946.040834,2.743561095,0,0,,,78.0910451,0.06509186
24-04-2023,6,Bridal Gown,15,1946.040834,2.743561095,0,0,,,78.0910451,0.06509186
24-04-2023,7,Traditional Ethnic Dress,11,1946.040834,2.743561095,0,0,,,78.0910451,0.06509186
24-04-2023,8,Maternity Nursing Dress,26,1946.040834,2.743561095,0,0,,,78.0910451,0.06509186
24-04-2023,9,Sporty Athleisure Dress,14,1946.040834,2.743561095,0,0,,,78.0910451,0.06509186
24-04-2023,10,Customizable Dress,15,1946.040834,2.743561095,0,0,,,78.0910451,0.06509186
25-04-2023,1,Floral Sundress,21,1880.980386,3.752233174,1,1,,,58.64581872,0.182812019
25-04-2023,2,Evening Gown,19,1880.980386,3.752233174,1,1,,,58.64581872,0.182812019
25-04-2023,3,Business Casual Dress,15,1880.980386,3.752233174,1,1,,,58.64581872,0.182812019
25-04-2023,4,Sequin Party Dress,17,1880.980386,3.752233174,1,1,,,58.64581872,0.182812019
25-04-2023,5,Summer Maxi Dress,11,1880.980386,3.752233174,1,1,,,58.64581872,0.182812019
25-04-2023,6,Bridal Gown,21,1880.980386,3.752233174,1,1,,,58.64581872,0.182812019
25-04-2023,7,Traditional Ethnic Dress,22,1880.980386,3.752233174,1,1,,,58.64581872,0.182812019
25-04-2023,8,Maternity Nursing Dress,16,1880.980386,3.752233174,1,1,,,58.64581872,0.182812019
25-04-2023,9,Sporty Athleisure Dress,19,1880.980386,3.752233174,1,1,,,58.64581872,0.182812019
25-04-2023,10,Customizable Dress,22,1880.980386,3.752233174,1,1,,,58.64581872,0.182812019
26-04-2023,1,Floral Sundress,26,1314.450649,3.869152777,1,0,,,66.12776211,0.449025029
26-04-2023,2,Evening Gown,23,1314.450649,3.869152777,1,0,,,66.12776211,0.449025029
26-04-2023,3,Business Casual Dress,11,1314.450649,3.869152777,1,0,,,66.12776211,0.449025029
26-04-2023,4,Sequin Party Dress,20,1314.450649,3.869152777,1,0,,,66.12776211,0.449025029
26-04-2023,5,Summer Maxi Dress,10,1314.450649,3.869152777,1,0,,,66.12776211,0.449025029
26-04-2023,6,Bridal Gown,28,1314.450649,3.869152777,1,0,,,66.12776211,0.449025029
26-04-2023,7,Traditional Ethnic Dress,13,1314.450649,3.869152777,1,0,,,66.12776211,0.449025029
26-04-2023,8,Maternity Nursing Dress,28,1314.450649,3.869152777,1,0,,,66.12776211,0.449025029
26-04-2023,9,Sporty Athleisure Dress,20,1314.450649,3.869152777,1,0,,,66.12776211,0.449025029
26-04-2023,10,Customizable Dress,17,1314.450649,3.869152777,1,0,,,66.12776211,0.449025029
27-04-2023,1,Floral Sundress,20,1072.434634,2.396122602,1,1,,,53.75168048,0.713854483
27-04-2023,2,Evening Gown,13,1072.434634,2.396122602,1,1,,,53.75168048,0.713854483
27-04-2023,3,Business Casual Dress,26,1072.434634,2.396122602,1,1,,,53.75168048,0.713854483
27-04-2023,4,Sequin Party Dress,16,1072.434634,2.396122602,1,1,,,53.75168048,0.713854483
27-04-2023,5,Summer Maxi Dress,17,1072.434634,2.396122602,1,1,,,53.75168048,0.713854483
27-04-2023,6,Bridal Gown,12,1072.434634,2.396122602,1,1,,,53.75168048,0.713854483
27-04-2023,7,Traditional Ethnic Dress,11,1072.434634,2.396122602,1,1,,,53.75168048,0.713854483
27-04-2023,8,Maternity Nursing Dress,24,1072.434634,2.396122602,1,1,,,53.75168048,0.713854483
27-04-2023,9,Sporty Athleisure Dress,14,1072.434634,2.396122602,1,1,,,53.75168048,0.713854483
27-04-2023,10,Customizable Dress,10,1072.434634,2.396122602,1,1,,,53.75168048,0.713854483
28-04-2023,1,Floral Sundress,13,1235.015193,1.293716762,1,0,,,60.42369211,0.161224157
28-04-2023,2,Evening Gown,24,1235.015193,1.293716762,1,0,,,60.42369211,0.161224157
28-04-2023,3,Business Casual Dress,29,1235.015193,1.293716762,1,0,,,60.42369211,0.161224157
28-04-2023,4,Sequin Party Dress,28,1235.015193,1.293716762,1,0,,,60.42369211,0.161224157
28-04-2023,5,Summer Maxi Dress,12,1235.015193,1.293716762,1,0,,,60.42369211,0.161224157
28-04-2023,6,Bridal Gown,29,1235.015193,1.293716762,1,0,,,60.42369211,0.161224157
28-04-2023,7,Traditional Ethnic Dress,20,1235.015193,1.293716762,1,0,,,60.42369211,0.161224157
28-04-2023,8,Maternity Nursing Dress,26,1235.015193,1.293716762,1,0,,,60.42369211,0.161224157
28-04-2023,9,Sporty Athleisure Dress,22,1235.015193,1.293716762,1,0,,,60.42369211,0.161224157
28-04-2023,10,Customizable Dress,20,1235.015193,1.293716762,1,0,,,60.42369211,0.161224157
29-04-2023,1,Floral Sundress,11,1749.879198,4.057009889,1,0,,,66.6601666,0.086040055
29-04-2023,2,Evening Gown,18,1749.879198,4.057009889,1,0,,,66.6601666,0.086040055
29-04-2023,3,Business Casual Dress,11,1749.879198,4.057009889,1,0,,,66.6601666,0.086040055
29-04-2023,4,Sequin Party Dress,18,1749.879198,4.057009889,1,0,,,66.6601666,0.086040055
29-04-2023,5,Summer Maxi Dress,18,1749.879198,4.057009889,1,0,,,66.6601666,0.086040055
29-04-2023,6,Bridal Gown,17,1749.879198,4.057009889,1,0,,,66.6601666,0.086040055
29-04-2023,7,Traditional Ethnic Dress,26,1749.879198,4.057009889,1,0,,,66.6601666,0.086040055
29-04-2023,8,Maternity Nursing Dress,10,1749.879198,4.057009889,1,0,,,66.6601666,0.086040055
29-04-2023,9,Sporty Athleisure Dress,20,1749.879198,4.057009889,1,0,,,66.6601666,0.086040055
29-04-2023,10,Customizable Dress,17,1749.879198,4.057009889,1,0,,,66.6601666,0.086040055
30-04-2023,1,Floral Sundress,19,1790.703656,2.706007962,0,1,,,75.22327644,0.759563703
30-04-2023,2,Evening Gown,16,1790.703656,2.706007962,0,1,,,75.22327644,0.759563703
30-04-2023,3,Business Casual Dress,12,1790.703656,2.706007962,0,1,,,75.22327644,0.759563703
30-04-2023,4,Sequin Party Dress,12,1790.703656,2.706007962,0,1,,,75.22327644,0.759563703
30-04-2023,5,Summer Maxi Dress,27,1790.703656,2.706007962,0,1,,,75.22327644,0.759563703
30-04-2023,6,Bridal Gown,14,1790.703656,2.706007962,0,1,,,75.22327644,0.759563703
30-04-2023,7,Traditional Ethnic Dress,21,1790.703656,2.706007962,0,1,,,75.22327644,0.759563703
30-04-2023,8,Maternity Nursing Dress,21,1790.703656,2.706007962,0,1,,,75.22327644,0.759563703
30-04-2023,9,Sporty Athleisure Dress,28,1790.703656,2.706007962,0,1,,,75.22327644,0.759563703
30-04-2023,10,Customizable Dress,15,1790.703656,2.706007962,0,1,,,75.22327644,0.759563703
01-05-2023,1,Floral Sundress,11,1144.013698,1.720596046,0,1,,,88.62366379,0.650721058
01-05-2023,2,Evening Gown,21,1144.013698,1.720596046,0,1,,,88.62366379,0.650721058
01-05-2023,3,Business Casual Dress,28,1144.013698,1.720596046,0,1,,,88.62366379,0.650721058
01-05-2023,4,Sequin Party Dress,14,1144.013698,1.720596046,0,1,,,88.62366379,0.650721058
01-05-2023,5,Summer Maxi Dress,21,1144.013698,1.720596046,0,1,,,88.62366379,0.650721058
01-05-2023,6,Bridal Gown,26,1144.013698,1.720596046,0,1,,,88.62366379,0.650721058
01-05-2023,7,Traditional Ethnic Dress,26,1144.013698,1.720596046,0,1,,,88.62366379,0.650721058
01-05-2023,8,Maternity Nursing Dress,19,1144.013698,1.720596046,0,1,,,88.62366379,0.650721058
01-05-2023,9,Sporty Athleisure Dress,26,1144.013698,1.720596046,0,1,,,88.62366379,0.650721058
01-05-2023,10,Customizable Dress,24,1144.013698,1.720596046,0,1,,,88.62366379,0.650721058
02-05-2023,1,Floral Sundress,21,1849.299968,2.96455027,1,0,,,52.23624177,0.339857618
02-05-2023,2,Evening Gown,25,1849.299968,2.96455027,1,0,,,52.23624177,0.339857618
02-05-2023,3,Business Casual Dress,28,1849.299968,2.96455027,1,0,,,52.23624177,0.339857618
02-05-2023,4,Sequin Party Dress,17,1849.299968,2.96455027,1,0,,,52.23624177,0.339857618
02-05-2023,5,Summer Maxi Dress,26,1849.299968,2.96455027,1,0,,,52.23624177,0.339857618
02-05-2023,6,Bridal Gown,14,1849.299968,2.96455027,1,0,,,52.23624177,0.339857618
02-05-2023,7,Traditional Ethnic Dress,25,1849.299968,2.96455027,1,0,,,52.23624177,0.339857618
02-05-2023,8,Maternity Nursing Dress,15,1849.299968,2.96455027,1,0,,,52.23624177,0.339857618
02-05-2023,9,Sporty Athleisure Dress,17,1849.299968,2.96455027,1,0,,,52.23624177,0.339857618
02-05-2023,10,Customizable Dress,27,1849.299968,2.96455027,1,0,,,52.23624177,0.339857618
03-05-2023,1,Floral Sundress,21,1417.230979,2.96261499,1,0,,,51.05652061,0.767667853
03-05-2023,2,Evening Gown,24,1417.230979,2.96261499,1,0,,,51.05652061,0.767667853
03-05-2023,3,Business Casual Dress,18,1417.230979,2.96261499,1,0,,,51.05652061,0.767667853
03-05-2023,4,Sequin Party Dress,22,1417.230979,2.96261499,1,0,,,51.05652061,0.767667853
03-05-2023,5,Summer Maxi Dress,24,1417.230979,2.96261499,1,0,,,51.05652061,0.767667853
03-05-2023,6,Bridal Gown,19,1417.230979,2.96261499,1,0,,,51.05652061,0.767667853
03-05-2023,7,Traditional Ethnic Dress,25,1417.230979,2.96261499,1,0,,,51.05652061,0.767667853
03-05-2023,8,Maternity Nursing Dress,16,1417.230979,2.96261499,1,0,,,51.05652061,0.767667853
03-05-2023,9,Sporty Athleisure Dress,26,1417.230979,2.96261499,1,0,,,51.05652061,0.767667853
03-05-2023,10,Customizable Dress,16,1417.230979,2.96261499,1,0,,,51.05652061,0.767667853
